client,benchmark,iteration,value_ns,success,error,param_size,param_concurrency
aio-pika,round_trip,17,1403700,True,,1KB,
aio-pika,round_trip,18,1273900,True,,1KB,
aio-pika,round_trip,19,1289500,True,,1KB,
aio-pika,round_trip,20,1182800,True,,1KB,
aio-pika,round_trip,21,1278000,True,,1KB,
aio-pika,round_trip,22,1508600,True,,1KB,
aio-pika,round_trip,23,1201100,True,,1KB,
aio-pika,round_trip,24,1238900,True,,1KB,
aio-pika,round_trip,25,1217600,True,,1KB,
aio-pika,round_trip,26,1220000,True,,1KB,
aio-pika,round_trip,27,1809900,True,,1KB,
aio-pika,round_trip,28,1237200,True,,1KB,
aio-pika,round_trip,29,1200100,True,,1KB,
aio-pika,round_trip,30,1217300,True,,1KB,
aio-pika,round_trip,31,1368700,True,,1KB,
aio-pika,round_trip,32,1248000,True,,1KB,
aio-pika,round_trip,33,1263500,True,,1KB,
aio-pika,round_trip,34,1192700,True,,1KB,
aio-pika,round_trip,35,1233900,True,,1KB,
aio-pika,round_trip,36,1245600,True,,1KB,
aio-pika,round_trip,37,1243800,True,,1KB,
aio-pika,round_trip,38,1648500,True,,1KB,
aio-pika,round_trip,39,1467800,True,,1KB,
aio-pika,round_trip,40,1242200,True,,1KB,
aio-pika,round_trip,41,1224300,True,,1KB,
aio-pika,round_trip,42,1350100,True,,1KB,
aio-pika,round_trip,43,1615600,True,,1KB,
aio-pika,round_trip,44,1164400,True,,1KB,
aio-pika,round_trip,45,1186900,True,,1KB,
aio-pika,round_trip,46,1203100,True,,1KB,
aio-pika,round_trip,47,1210200,True,,1KB,
aio-pika,round_trip,48,1493300,True,,1KB,
aio-pika,round_trip,49,1243800,True,,1KB,
aio-pika,concurrent_publish,0,45486900,True,,1KB,1.0
aio-pika,concurrent_publish,1,27658800,True,,1KB,1.0
aio-pika,concurrent_publish,0,29181400,True,,1KB,4.0
aio-pika,concurrent_publish,1,25582600,True,,1KB,4.0
aio-pika,concurrent_publish,0,34183700,True,,1KB,16.0
aio-pika,concurrent_publish,1,25454700,True,,1KB,16.0
aio-pika,concurrent_consume,0,318510100,True,,1KB,1.0
aio-pika,concurrent_consume,1,329663000,True,,1KB,1.0
aio-pika,concurrent_consume,0,334129100,True,,1KB,4.0
aio-pika,concurrent_consume,1,336441600,True,,1KB,4.0
aio-pika,concurrent_consume,0,329554900,True,,1KB,16.0
aio-pika,concurrent_consume,1,331656100,True,,1KB,16.0
